Cruciani_1,Cruciani_2,Cruciani_3,Instability_Index,Boman_Index,Hydrophobicity_Eisenberg,Hydrophobic_Moment,Aliphatic_Index,Isoelectric_Point_Lehninger,Charge_pH7.4_Lehninger,Freq_Tiny,Freq_Small,Freq_Aliphatic,Freq_Aromatic,Freq_Non_polar,Freq_Polar,Freq_Charged,Freq_Basic,Freq_Acidic,anomaly
-0.471,-0.386,0.193,-11.25,-1.082,0.4535,0.279869,151.0,9.036901,1.708751,0.45,0.6,0.45,0.0,0.7,0.3,0.1,0.1,0.0,-1
-0.4225,-0.405,-0.0225,11.23,-0.6835,0.4605,0.278407,73.0,2.81052,-2.574085,0.55,0.75,0.25,0.15,0.8,0.2,0.1,0.0,0.1,-1
-0.4085,-0.507,0.1165,108.01,-0.5085,0.3925,0.21024,73.0,3.294873,-1.573733,0.65,0.75,0.2,0.05,0.7,0.3,0.05,0.0,0.05,-1
0.0265,-0.0745,0.2955,7.18,1.4765,-0.1135,0.556223,63.5,11.24331,6.028748,0.25,0.3,0.2,0.25,0.4,0.6,0.35,0.35,0.0,-1
-0.576,-0.151,0.0895,17.0,-1.663,0.453,0.562519,171.0,9.808133,2.708011,0.3,0.35,0.55,0.1,0.8,0.2,0.15,0.15,0.0,-1
-0.023,0.031,0.33,116.09,3.9665,-0.507,0.688408,0.0,10.954457,5.423376,0.4,0.45,0.0,0.2,0.65,0.35,0.3,0.3,0.0,-1
-0.6255,-0.373,0.174,22.195,-1.627,0.524,0.510115,170.5,10.621395,1.993425,0.35,0.5,0.5,0.0,0.8,0.2,0.1,0.1,0.0,-1
-0.615,-0.4095,0.116,36.855,-1.699,0.5805,0.396746,185.0,10.11,0.994166,0.35,0.55,0.5,0.0,0.8,0.2,0.05,0.05,0.0,-1
-0.694,-0.382,0.162,12.565,-1.9725,0.578,0.488597,190.0,10.621395,1.993425,0.35,0.5,0.55,0.0,0.85,0.15,0.1,0.1,0.0,-1
0.0155,-0.041,0.3445,1.01,1.422,-0.1495,0.56552,63.5,11.319875,7.028007,0.25,0.25,0.2,0.25,0.4,0.6,0.4,0.4,0.0,-1
0.1895,-0.3045,0.232,32.82,4.1935,-0.478,0.561318,19.5,8.44352,1.606302,0.4,0.6,0.05,0.1,0.35,0.65,0.35,0.25,0.1,-1
-0.594,-0.386,0.0835,43.025,-1.539,0.519,0.501318,190.0,10.11,0.994166,0.3,0.55,0.55,0.0,0.8,0.2,0.05,0.05,0.0,-1
-0.0505,0.0665,0.3475,19.85,2.439,-0.334,0.434786,78.0,11.635566,7.706504,0.2,0.25,0.2,0.15,0.5,0.5,0.4,0.4,0.0,-1
-0.6255,-0.076,0.019,26.63,-1.848,0.4735,0.537999,161.0,9.808133,2.708011,0.2,0.3,0.45,0.15,0.85,0.15,0.15,0.15,0.0,-1
-0.3345,-0.4605,0.0795,90.85,0.704,0.125,0.180154,14.5,5.982157,-1.49769,0.4,0.8,0.05,0.1,0.7,0.3,0.15,0.1,0.05,-1
-0.594,-0.386,0.0835,30.685,-1.539,0.519,0.472243,190.0,10.11,0.994166,0.3,0.55,0.55,0.0,0.8,0.2,0.05,0.05,0.0,-1
-0.3115,-0.3045,0.289,47.77,0.468,0.0855,0.146888,39.0,7.955263,1.893009,0.6,0.6,0.1,0.1,0.7,0.3,0.2,0.2,0.0,-1
0.1425,0.079,0.441,41.845,4.173,-0.7265,0.645199,97.5,12.512026,9.990395,0.05,0.1,0.25,0.05,0.35,0.65,0.6,0.55,0.05,-1
0.089,-0.5175,-0.0755,76.645,2.2115,-0.1015,0.248984,63.5,3.394382,-4.28803,0.45,0.6,0.2,0.0,0.4,0.6,0.3,0.05,0.25,-1
0.2465,-0.3065,-0.491,54.115,3.2225,-0.154,0.267084,24.5,3.075635,-8.14819,0.1,0.4,0.1,0.25,0.45,0.55,0.5,0.05,0.45,-1
-0.0465,-0.397,0.3305,12.1,2.083,-0.2045,0.513685,5.0,8.1709,2.177683,0.6,0.7,0.05,0.1,0.55,0.45,0.2,0.2,0.0,-1
-0.0495,-0.0075,0.314,1.01,1.0475,-0.094,0.636121,83.0,11.319875,7.028007,0.2,0.2,0.25,0.25,0.45,0.55,0.4,0.4,0.0,-1
-0.2445,0.067,0.3225,136.9,2.95,-0.3315,0.96018,185.5,13.258288,6.994848,0.2,0.2,0.55,0.0,0.6,0.4,0.35,0.35,0.0,-1
-0.5685,-0.4275,0.045,22.195,-1.1695,0.478,0.497305,170.5,6.943251,-0.005127,0.3,0.55,0.5,0.0,0.8,0.2,0.1,0.05,0.05,-1
0.041,-0.4825,0.2025,-16.435,1.988,-0.104,0.515387,19.5,6.83731,-0.393884,0.55,0.7,0.1,0.1,0.45,0.55,0.25,0.15,0.1,-1
-0.0525,-0.047,0.3415,1.01,1.203,-0.116,0.603075,68.5,11.319875,7.028007,0.25,0.25,0.25,0.25,0.45,0.55,0.4,0.4,0.0,-1
0.043,0.0055,0.3295,46.66,3.3895,-0.4685,0.527108,5.0,9.999989,5.458064,0.35,0.4,0.05,0.25,0.6,0.4,0.35,0.35,0.0,-1
0.081,-0.0835,0.385,5.255,1.838,-0.2115,0.54648,44.0,11.319875,7.028007,0.3,0.3,0.15,0.25,0.35,0.65,0.4,0.4,0.0,-1
-0.496,-0.437,-0.144,26.63,-1.1085,0.5495,0.441476,199.5,2.701098,-3.00456,0.25,0.6,0.55,0.0,0.75,0.25,0.15,0.0,0.15,-1
-0.596,-0.39,0.0865,52.655,-1.539,0.535,0.501318,190.0,10.11,0.994166,0.3,0.55,0.55,0.0,0.8,0.2,0.05,0.05,0.0,-1
0.099,-0.0935,0.3745,1.01,1.903,-0.248,0.56552,63.5,11.319875,7.028007,0.25,0.3,0.2,0.2,0.35,0.65,0.4,0.4,0.0,-1
0.1195,-0.36,0.0805,56.695,3.33,-0.2675,0.508497,29.5,6.257144,-0.148695,0.4,0.6,0.15,0.1,0.4,0.6,0.2,0.1,0.1,-1
0.0125,-0.0805,0.372,5.255,1.5775,-0.1715,0.537969,49.0,11.319875,7.028007,0.3,0.3,0.2,0.25,0.4,0.6,0.4,0.4,0.0,-1
0.1445,-0.0885,0.254,32.5,2.6915,-0.4255,0.635492,49.0,10.620407,4.989735,0.2,0.2,0.2,0.1,0.4,0.6,0.45,0.35,0.1,-1
-0.169,-0.4045,0.087,42.24,0.43,0.2505,0.204464,34.0,3.294873,-1.573733,0.6,0.8,0.15,0.15,0.6,0.4,0.05,0.0,0.05,-1
-0.543,-0.6275,-0.0095,31.515,0.1385,0.274,0.092952,73.5,2.775885,-3.004031,0.45,0.85,0.35,0.0,0.8,0.2,0.15,0.0,0.15,-1
-0.401,-0.376,0.193,-7.005,-0.863,0.404,0.273711,146.0,9.036901,1.708751,0.45,0.6,0.4,0.0,0.65,0.35,0.1,0.1,0.0,-1
-0.66,-0.35,0.065,28.055,-1.7115,0.525,0.565987,185.0,9.901285,0.994132,0.25,0.45,0.5,0.0,0.85,0.15,0.15,0.1,0.05,-1
-0.167,-0.322,0.5765,33.56,2.034,-0.449,0.544867,35.0,11.44166,8.988239,0.4,0.55,0.35,0.0,0.5,0.5,0.45,0.45,0.0,-1
0.137,0.017,0.4855,41.845,4.2315,-0.755,0.593473,102.5,12.512026,9.990395,0.1,0.15,0.3,0.0,0.35,0.65,0.6,0.55,0.05,-1
-0.6085,-0.412,0.056,3.125,-1.3475,0.58,0.50153,156.5,7.845049,0.033193,0.4,0.65,0.65,0.1,0.8,0.2,0.05,0.05,0.0,-1
0.0705,-0.093,0.139,54.46,3.686,-0.4135,0.966339,107.0,12.039452,3.994277,0.1,0.35,0.3,0.05,0.4,0.6,0.4,0.3,0.1,-1
-0.6735,-0.3695,0.1345,17.95,-1.8105,0.548,0.562021,190.0,10.621395,1.993425,0.3,0.5,0.55,0.0,0.85,0.15,0.1,0.1,0.0,-1
-0.1445,-0.1345,0.304,-36.22,0.947,-0.0185,0.751198,107.0,11.902889,5.991194,0.25,0.35,0.3,0.1,0.55,0.45,0.3,0.3,0.0,-1
-0.452,-0.237,-0.0505,12.48,-0.944,0.475,0.606272,166.0,7.747308,0.030496,0.2,0.4,0.55,0.15,0.75,0.25,0.15,0.1,0.05,-1
-0.69,-0.382,0.17,12.565,-1.844,0.557,0.488597,170.5,10.621395,1.993425,0.35,0.5,0.5,0.0,0.85,0.15,0.1,0.1,0.0,-1
0.0355,-0.0905,0.2445,-7.48,1.5805,-0.1195,0.56552,63.5,10.852186,5.028926,0.25,0.3,0.2,0.25,0.4,0.6,0.4,0.35,0.05,-1
-0.089,-0.404,-0.0685,20.27,1.716,-0.019,0.441377,122.0,3.80689,-2.004602,0.3,0.55,0.4,0.0,0.5,0.5,0.3,0.1,0.2,-1
-0.2265,-0.591,-0.051,-11.725,0.8365,0.2155,0.222489,102.0,3.235915,-3.007257,0.4,0.9,0.45,0.05,0.6,0.4,0.25,0.05,0.2,-1
-0.557,-0.328,0.064,26.77,-1.477,0.642,0.445332,156.0,7.997733,0.071479,0.35,0.5,0.5,0.2,0.75,0.25,0.1,0.1,0.0,-1
0.174,0.0915,0.11,65.88,3.137,-0.373,0.599373,39.0,11.046542,4.990501,0.0,0.25,0.1,0.25,0.45,0.55,0.35,0.3,0.05,-1
0.237,-0.0125,0.1135,59.425,3.4755,-0.4255,0.638749,53.5,10.651151,3.990678,0.05,0.35,0.15,0.2,0.4,0.6,0.4,0.3,0.1,-1
-0.5155,-0.2405,0.233,13.445,0.422,0.188,0.916049,146.0,12.785159,3.994141,0.3,0.5,0.45,0.05,0.75,0.25,0.2,0.2,0.0,-1
-0.324,-0.3425,0.444,2.15,0.447,-0.017,0.776243,108.0,11.24331,6.028748,0.45,0.45,0.5,0.05,0.6,0.4,0.35,0.35,0.0,-1
-0.6055,-0.3635,0.1375,32.61,-1.5915,0.5145,0.453322,185.0,10.621395,1.993425,0.3,0.5,0.5,0.0,0.8,0.2,0.1,0.1,0.0,-1
-0.6075,-0.3675,0.1405,32.61,-1.5915,0.5305,0.462389,185.0,10.621395,1.993425,0.3,0.5,0.5,0.0,0.8,0.2,0.1,0.1,0.0,-1
-0.048,-0.409,0.12,56.86,2.4695,-0.247,0.465881,5.0,7.864014,0.565721,0.4,0.7,0.05,0.05,0.55,0.45,0.15,0.1,0.05,-1
0.41,-0.2165,0.5025,84.47,5.798,-0.919,0.514794,19.5,12.080969,6.992584,0.35,0.35,0.05,0.0,0.15,0.85,0.55,0.45,0.1,-1
0.059,-0.012,0.354,48.885,3.1625,-0.4575,0.739072,63.5,11.031615,6.781685,0.2,0.25,0.2,0.2,0.45,0.55,0.45,0.45,0.0,-1
-0.1805,-0.0295,0.309,-14.995,0.6135,-0.012,0.630888,83.0,11.319875,7.028007,0.2,0.2,0.25,0.25,0.55,0.45,0.4,0.4,0.0,-1
0.01,-0.103,0.389,1.01,1.4805,-0.178,0.56552,68.5,11.319875,7.028007,0.3,0.3,0.25,0.2,0.4,0.6,0.4,0.4,0.0,-1
-0.605,-0.3725,0.1475,32.61,-1.55,0.508,0.454189,185.0,10.621395,1.993425,0.3,0.5,0.5,0.0,0.8,0.2,0.1,0.1,0.0,-1
0.1225,0.09,0.5955,47.09,5.0865,-0.875,0.642776,73.0,13.186063,11.990412,0.15,0.2,0.2,0.05,0.35,0.65,0.6,0.6,0.0,-1
-0.2315,-0.1175,0.348,-14.995,0.6395,-0.0215,0.630888,88.0,11.319875,7.028007,0.25,0.25,0.3,0.2,0.55,0.45,0.4,0.4,0.0,-1
0.273,-0.357,-0.019,62.84,3.411,-0.3655,0.435225,5.0,6.305005,-1.03246,0.25,0.3,0.05,0.2,0.3,0.7,0.4,0.25,0.15,-1
-0.522857,-0.465238,0.231905,13.8,-0.958571,0.363333,0.402385,130.0,9.036901,1.708751,0.52381,0.571429,0.380952,0.0,0.761905,0.238095,0.095238,0.095238,0.0,-1
-0.325714,-0.419048,0.155238,94.780952,0.021429,0.303333,0.165131,92.857143,5.911483,-0.573741,0.619048,0.714286,0.333333,0.047619,0.666667,0.333333,0.095238,0.047619,0.047619,-1
-0.537143,-0.410952,0.249524,32.619048,-0.727619,0.387619,0.425867,148.571429,10.117791,1.890107,0.47619,0.52381,0.428571,0.047619,0.761905,0.238095,0.142857,0.142857,0.0,-1
-0.05619,-0.113333,0.138095,32.490476,3.610476,-0.492381,0.620722,0.0,12.207456,4.031864,0.047619,0.571429,0.0,0.142857,0.571429,0.428571,0.333333,0.285714,0.047619,-1
-0.495238,-0.420476,0.058571,28.157143,-0.648095,0.485238,0.339185,69.52381,5.128295,-0.970367,0.428571,0.619048,0.238095,0.238095,0.809524,0.190476,0.095238,0.047619,0.047619,-1
-0.50381,-0.389524,0.019048,33.819048,-0.943333,0.500476,0.280637,74.285714,2.994961,-1.576396,0.52381,0.714286,0.285714,0.190476,0.857143,0.142857,0.047619,0.0,0.047619,-1
-0.57381,-0.437143,0.340476,-4.814286,-0.76,0.295238,0.597086,121.428571,11.032662,3.991943,0.52381,0.571429,0.571429,0.0,0.761905,0.238095,0.190476,0.190476,0.0,-1
-0.54619,-0.436667,0.224286,-8.67619,-1.155238,0.451429,0.536036,125.238095,9.036901,1.708751,0.52381,0.619048,0.380952,0.047619,0.761905,0.238095,0.095238,0.095238,0.0,-1
-0.591429,-0.372381,0.231905,-5.561905,-1.245714,0.414762,0.522743,120.47619,9.808133,2.708011,0.428571,0.52381,0.333333,0.047619,0.809524,0.190476,0.142857,0.142857,0.0,-1
-0.604286,-0.43619,0.238095,18.319048,-1.299524,0.460476,0.461431,125.714286,9.036901,1.708751,0.571429,0.571429,0.428571,0.047619,0.809524,0.190476,0.095238,0.095238,0.0,-1
-0.199524,0.01381,0.260476,-15.585714,0.11381,-0.075238,0.815752,167.142857,11.385002,7.98898,0.047619,0.095238,0.428571,0.047619,0.571429,0.428571,0.380952,0.380952,0.0,-1
0.052857,-0.224762,-0.115714,74.42381,1.524286,0.004286,0.309603,55.714286,4.306439,-2.538528,0.285714,0.428571,0.142857,0.190476,0.52381,0.47619,0.333333,0.142857,0.190476,-1
-0.252857,-0.381905,0.160952,113.871429,0.185714,0.278571,0.161968,97.619048,5.911483,-0.573741,0.619048,0.619048,0.285714,0.047619,0.619048,0.380952,0.095238,0.047619,0.047619,-1
-0.151905,-0.348095,0.505714,-2.619048,1.771905,-0.332857,0.233888,42.380952,11.385002,7.98898,0.428571,0.619048,0.333333,0.0,0.47619,0.52381,0.380952,0.380952,0.0,-1
-0.512381,-0.374286,0.067619,30.252381,-1.042381,0.50619,0.27406,74.285714,4.956209,-0.576574,0.52381,0.714286,0.285714,0.190476,0.857143,0.142857,0.0,0.0,0.0,-1
-0.479524,-0.143333,0.098571,-23.680952,-1.298571,0.485238,0.527691,148.571429,10.621448,2.108284,0.238095,0.238095,0.380952,0.285714,0.761905,0.238095,0.238095,0.238095,0.0,-1
0.216667,-0.294762,-0.099048,60.304762,3.361905,-0.38381,0.576286,60.47619,4.553009,-2.005213,0.142857,0.285714,0.238095,0.047619,0.380952,0.619048,0.47619,0.190476,0.285714,-1
-0.131905,-0.116667,0.114286,-5.033333,1.613333,-0.139524,0.435738,157.619048,10.997459,4.030569,0.047619,0.285714,0.47619,0.047619,0.52381,0.47619,0.428571,0.333333,0.095238,-1
-0.142381,0.105714,0.220952,63.761905,2.611905,-0.220952,0.544297,92.380952,11.148205,5.703783,0.190476,0.428571,0.333333,0.238095,0.714286,0.285714,0.285714,0.285714,0.0,-1
0.160476,-0.127143,0.39,80.685714,4.97381,-0.74619,0.610574,46.666667,12.327342,6.993317,0.285714,0.333333,0.238095,0.047619,0.333333,0.666667,0.52381,0.428571,0.095238,-1
-0.412381,-0.470952,0.177143,1.9,-0.724286,0.494762,0.175998,107.142857,5.939312,-0.007227,0.619048,0.666667,0.380952,0.095238,0.666667,0.333333,0.0,0.0,0.0,-1
-0.437619,-0.218571,-0.211429,52.085714,-1.1,0.504762,0.230771,158.095238,2.876355,-3.147971,0.190476,0.380952,0.52381,0.095238,0.809524,0.190476,0.142857,0.0,0.142857,-1
-0.366667,-0.001905,-0.140476,39.333333,-1.294762,0.578571,0.291822,143.809524,7.655834,0.026759,0.095238,0.190476,0.380952,0.333333,0.761905,0.238095,0.142857,0.095238,0.047619,-1
-0.601429,-0.463333,0.211429,23.447619,-1.499048,0.521905,0.425867,148.571429,8.157565,0.747779,0.52381,0.571429,0.428571,0.047619,0.809524,0.190476,0.095238,0.095238,0.0,-1
-0.218095,-0.010476,0.165238,18.080952,1.701905,-0.027143,0.813825,115.714286,12.034879,4.989865,0.142857,0.428571,0.380952,0.190476,0.666667,0.333333,0.238095,0.238095,0.0,-1
-0.605238,-0.450476,0.237143,18.319048,-1.257619,0.430952,0.433148,120.952381,9.036901,1.708751,0.571429,0.619048,0.428571,0.047619,0.809524,0.190476,0.095238,0.095238,0.0,-1
-0.252381,0.057619,0.255714,117.82381,3.087143,-0.341429,1.114894,148.571429,13.258288,6.994848,0.142857,0.238095,0.428571,0.047619,0.619048,0.380952,0.333333,0.333333,0.0,-1
-0.608095,-0.436667,0.210952,-16.761905,-1.401429,0.489048,0.48506,125.238095,9.036901,1.708751,0.52381,0.619048,0.380952,0.047619,0.809524,0.190476,0.095238,0.095238,0.0,-1
-0.541905,-0.421429,0.248095,-6.647619,-1.17,0.368571,0.528725,148.095238,9.808133,2.708011,0.428571,0.619048,0.428571,0.0,0.761905,0.238095,0.142857,0.142857,0.0,-1
-0.550952,-0.364286,0.120476,-20.147619,-0.971905,0.420952,0.656283,139.047619,10.342965,1.992862,0.333333,0.571429,0.47619,0.095238,0.761905,0.238095,0.190476,0.142857,0.047619,-1
-0.589524,-0.368571,0.229048,-1.519048,-1.245714,0.399524,0.522743,120.47619,9.808133,2.708011,0.428571,0.52381,0.333333,0.047619,0.809524,0.190476,0.142857,0.142857,0.0,-1
0.180476,-0.419048,-0.440952,9.757143,2.900952,-0.060952,0.30855,74.285714,2.518533,-8.004216,0.095238,0.571429,0.238095,0.142857,0.428571,0.571429,0.380952,0.0,0.380952,-1
-0.512381,-0.374286,0.067619,26.209524,-1.042381,0.50619,0.293607,74.285714,4.956209,-0.576574,0.52381,0.714286,0.285714,0.190476,0.857143,0.142857,0.0,0.0,0.0,-1
0.427619,-0.085238,0.224286,25.585714,4.842381,-0.582857,0.41054,18.571429,10.155595,3.141031,0.142857,0.285714,0.047619,0.380952,0.285714,0.714286,0.52381,0.428571,0.095238,-1
-0.512381,-0.374286,0.067619,30.252381,-1.042381,0.50619,0.27406,74.285714,4.956209,-0.576574,0.52381,0.714286,0.285714,0.190476,0.857143,0.142857,0.0,0.0,0.0,-1
-0.607619,-0.451905,0.219048,-2.604762,-1.520952,0.461905,0.447209,152.857143,9.036901,1.708751,0.47619,0.619048,0.428571,0.0,0.809524,0.190476,0.095238,0.095238,0.0,-1
-0.511429,-0.449048,0.305238,-0.771429,-0.760476,0.340476,0.56197,125.714286,10.871898,2.992684,0.52381,0.571429,0.47619,0.0,0.714286,0.285714,0.142857,0.142857,0.0,-1
-0.298095,-0.040476,0.285238,-11.47619,0.728571,0.022381,0.757966,41.904762,11.947078,6.990453,0.285714,0.333333,0.190476,0.285714,0.666667,0.333333,0.333333,0.333333,0.0,-1
-0.02381,-0.292381,-0.137143,70.380952,1.255238,0.084762,0.287241,55.714286,3.80393,-3.537787,0.333333,0.52381,0.190476,0.190476,0.571429,0.428571,0.285714,0.095238,0.190476,-1
-0.61381,-0.497143,0.220952,11.695238,-1.559048,0.532381,0.398599,148.571429,8.151917,0.709492,0.571429,0.619048,0.428571,0.0,0.809524,0.190476,0.047619,0.047619,0.0,-1
-0.598571,-0.445238,0.209524,27.490476,-1.540952,0.53619,0.425867,153.333333,8.157565,0.747779,0.52381,0.52381,0.428571,0.047619,0.809524,0.190476,0.095238,0.095238,0.0,-1
-0.517143,-0.495714,0.182857,-9.761905,-0.871429,0.368571,0.447209,134.285714,8.148558,0.708929,0.47619,0.666667,0.380952,0.0,0.761905,0.238095,0.142857,0.095238,0.047619,-1
-0.544286,-0.406667,0.198571,-21.890476,-1.102381,0.46381,0.542895,106.666667,9.036901,1.708751,0.52381,0.619048,0.333333,0.095238,0.761905,0.238095,0.095238,0.095238,0.0,-1
-0.497143,-0.345714,0.392857,-26.861905,-0.471429,0.211429,0.74566,140.0,11.243307,5.990462,0.428571,0.428571,0.571429,0.0,0.714286,0.285714,0.285714,0.285714,0.0,-1
-0.615714,-0.362381,0.039524,11.252381,-1.244286,0.54,0.446025,134.761905,7.969497,0.071446,0.333333,0.571429,0.571429,0.190476,0.809524,0.190476,0.190476,0.142857,0.047619,-1
-0.500952,-0.371429,0.017143,29.77619,-0.985238,0.514762,0.299583,79.047619,2.994961,-1.576396,0.52381,0.666667,0.285714,0.190476,0.857143,0.142857,0.047619,0.0,0.047619,-1
-0.594286,-0.485238,0.194762,23.447619,-1.404762,0.50381,0.443812,148.571429,8.151917,0.709492,0.52381,0.619048,0.428571,0.0,0.809524,0.190476,0.047619,0.047619,0.0,-1
-0.6,-0.394286,0.229048,-5.561905,-1.32619,0.435714,0.522743,134.285714,9.808133,2.708011,0.428571,0.571429,0.380952,0.047619,0.809524,0.190476,0.142857,0.142857,0.0,-1
0.109048,-0.039524,0.239524,102.390476,3.180476,-0.325238,0.439915,27.619048,10.722667,3.964497,0.190476,0.333333,0.095238,0.285714,0.428571,0.571429,0.428571,0.380952,0.047619,-1
-0.579524,-0.466667,0.140476,27.090476,-1.244762,0.474762,0.422004,134.285714,8.151917,0.709492,0.428571,0.619048,0.380952,0.0,0.809524,0.190476,0.047619,0.047619,0.0,-1
-0.548095,-0.392381,0.135714,31.533333,-1.042381,0.491429,0.21069,83.809524,8.151917,0.709492,0.571429,0.666667,0.333333,0.142857,0.761905,0.238095,0.047619,0.047619,0.0,-1
-0.350952,-0.13,0.317143,-15.609524,0.554762,0.029048,0.757966,74.285714,11.947078,6.990453,0.285714,0.380952,0.285714,0.190476,0.666667,0.333333,0.333333,0.333333,0.0,-1
-0.609524,-0.455714,0.221905,-6.647619,-1.520952,0.477143,0.471666,152.857143,9.036901,1.708751,0.47619,0.619048,0.428571,0.0,0.809524,0.190476,0.095238,0.095238,0.0,-1
-0.412381,-0.470952,0.177143,1.9,-0.724286,0.494762,0.175998,107.142857,5.939312,-0.007227,0.619048,0.666667,0.380952,0.095238,0.666667,0.333333,0.0,0.0,0.0,-1
-0.367619,-0.347619,0.196667,38.247619,1.005238,0.05619,0.419887,13.809524,7.699933,0.856196,0.571429,0.761905,0.047619,0.095238,0.761905,0.238095,0.095238,0.095238,0.0,-1
-0.20619,0.100476,0.259048,107.114286,3.07619,-0.345238,1.133402,153.333333,13.258288,6.994848,0.142857,0.190476,0.428571,0.047619,0.619048,0.380952,0.333333,0.333333,0.0,-1
-0.139524,0.12381,0.219048,63.761905,2.57,-0.206667,0.568333,97.142857,11.148205,5.703783,0.190476,0.380952,0.333333,0.238095,0.714286,0.285714,0.285714,0.285714,0.0,-1
-0.593333,-0.388095,0.245714,-5.561905,-1.261905,0.412857,0.524541,130.0,9.808133,2.708011,0.47619,0.52381,0.380952,0.047619,0.809524,0.190476,0.142857,0.142857,0.0,-1
-0.521905,-0.417143,0.205238,2.52381,-1.079524,0.411429,0.507443,139.047619,9.036901,1.708751,0.428571,0.571429,0.380952,0.0,0.761905,0.238095,0.095238,0.095238,0.0,-1
-0.585238,-0.429524,0.204286,11.319048,-1.28619,0.458095,0.489741,139.047619,9.036901,1.708751,0.428571,0.571429,0.380952,0.0,0.809524,0.190476,0.095238,0.095238,0.0,-1
-0.594762,-0.298095,0.103333,41.904762,-1.549524,0.505238,0.377433,181.428571,7.869223,0.567888,0.47619,0.52381,0.619048,0.0,0.809524,0.190476,0.047619,0.047619,0.0,-1
-0.60381,-0.363333,0.19619,-14.733333,-1.47381,0.449048,0.472822,148.095238,9.808133,2.708011,0.380952,0.571429,0.428571,0.047619,0.809524,0.190476,0.142857,0.142857,0.0,-1
-0.506667,-0.407619,0.020952,33.819048,-0.901429,0.48619,0.280637,69.52381,2.994961,-1.576396,0.52381,0.761905,0.285714,0.190476,0.857143,0.142857,0.047619,0.0,0.047619,-1
-0.42619,-0.559048,0.014762,2.690476,0.211905,0.307143,0.284397,74.285714,2.928411,-2.004208,0.428571,0.714286,0.238095,0.047619,0.714286,0.285714,0.095238,0.0,0.095238,-1
-0.674286,-0.440952,0.168571,22.090476,-1.939048,0.593333,0.396554,157.619048,8.151917,0.709492,0.47619,0.571429,0.428571,0.0,0.857143,0.142857,0.047619,0.047619,0.0,-1
-0.674286,-0.440952,0.168571,27.219048,-1.939048,0.593333,0.410495,157.619048,8.151917,0.709492,0.47619,0.571429,0.428571,0.0,0.857143,0.142857,0.047619,0.047619,0.0,-1
-0.101429,-0.494286,0.26381,-9.761905,1.214286,0.169048,0.433181,79.047619,11.085,0.994898,0.619048,0.714286,0.238095,0.0,0.428571,0.571429,0.047619,0.047619,0.0,-1
-0.672381,-0.437143,0.165714,16.961905,-1.939048,0.578095,0.373004,157.619048,8.151917,0.709492,0.47619,0.571429,0.428571,0.0,0.857143,0.142857,0.047619,0.047619,0.0,-1
-0.238095,-0.102381,0.34,-11.47619,1.032381,-0.042857,0.757966,41.904762,11.947078,6.990453,0.333333,0.380952,0.190476,0.238095,0.619048,0.380952,0.333333,0.333333,0.0,-1
0.202857,-0.476667,-0.106667,39.8,3.009048,-0.225714,0.445797,65.238095,4.295421,-4.92558,0.285714,0.428571,0.285714,0.095238,0.333333,0.666667,0.52381,0.190476,0.333333,-1
-0.268095,-0.068571,0.330952,3.428571,3.055714,-0.351429,0.654729,18.571429,8.633801,4.856163,0.47619,0.52381,0.047619,0.095238,0.714286,0.285714,0.285714,0.285714,0.0,-1
0.185238,0.010952,0.080476,57.071429,3.168095,-0.348571,0.638749,50.952381,10.651151,3.990678,0.047619,0.333333,0.142857,0.238095,0.428571,0.571429,0.380952,0.285714,0.095238,-1
-0.598095,-0.415714,0.222857,11.695238,-1.482381,0.470476,0.458334,143.809524,9.036901,1.708751,0.47619,0.52381,0.380952,0.0,0.809524,0.190476,0.095238,0.095238,0.0,-1
-0.672381,-0.437143,0.165714,22.090476,-1.939048,0.578095,0.383898,157.619048,8.151917,0.709492,0.47619,0.571429,0.428571,0.0,0.857143,0.142857,0.047619,0.047619,0.0,-1
-0.237619,-0.161429,0.298571,-4.9,0.449048,-0.067619,0.820061,129.047619,11.385002,7.98898,0.047619,0.47619,0.428571,0.047619,0.571429,0.428571,0.380952,0.380952,0.0,-1
0.016667,-0.462381,0.088095,11.342857,1.922857,-0.077143,0.50482,23.333333,4.187008,-1.434656,0.52381,0.714286,0.095238,0.095238,0.47619,0.52381,0.238095,0.095238,0.142857,-1
0.357143,0.030476,0.08381,19.890476,3.050476,-0.389524,0.377538,13.809524,10.408356,2.993316,0.190476,0.285714,0.047619,0.238095,0.333333,0.666667,0.428571,0.285714,0.142857,-1
-0.089524,-0.364286,-0.124762,37.171429,0.768095,0.235238,0.307158,83.333333,2.701089,-3.43157,0.380952,0.761905,0.285714,0.142857,0.571429,0.428571,0.142857,0.0,0.142857,-1
-0.579048,-0.472857,0.304286,-0.771429,-0.927143,0.358095,0.583453,125.714286,10.871898,2.992684,0.52381,0.619048,0.52381,0.0,0.761905,0.238095,0.142857,0.142857,0.0,-1
-0.606667,-0.437619,0.22,7.652381,-1.562857,0.491429,0.475024,157.619048,9.036901,1.708751,0.47619,0.571429,0.428571,0.0,0.809524,0.190476,0.095238,0.095238,0.0,-1
-0.64381,-0.410476,0.079048,14.842857,-1.772857,0.652857,0.401087,166.666667,7.997733,0.071479,0.333333,0.619048,0.52381,0.142857,0.809524,0.190476,0.095238,0.095238,0.0,-1
